Provincia,Comune,DataEN,Parametro,Risultato,LAT_WGS84,LON_WGS84,Matrice
UD,Tarvisio,01/08/2013 12:00:00 AM,Fosfati,0.05,46.52571,13.62897,RW-Corsi dacqua
UD,Carlino,03/20/2019 12:00:00 AM,pH,8.1,45.80499,13.19179,RW-Corsi dacqua
UD,Talmassons,10/27/2011 12:00:00 AM,Temperatura acqua,13.9,45.92471,13.08194,RW-Corsi dacqua
PN,Pasiano di Pordenone,09/22/2009 12:00:00 AM,Conducibilità elettrica a 20°C,307,45.81916,12.58458,RW-Corsi dacqua
PN,Vito d'Asio,11/07/2016 12:00:00 AM,pH,8.1,46.26094,12.96856,RW-Corsi dacqua
PN,Morsano al Tagliamento,06/18/2009 12:00:00 AM,Conducibilità elettrica a 20°C,440,45.87881,12.96208,RW-Corsi dacqua
PN,Cordovado,01/15/2018 12:00:00 AM,pH,7.8,45.8346,12.88365,RW-Corsi dacqua
PN,Caneva,03/08/2012 12:00:00 AM,Conducibilità elettrica a 20°C,387,45.94758,12.4467,RW-Corsi dacqua
PN,Montereale Valcellina,04/17/2014 12:00:00 AM,pH,8.3,46.16759,12.65087,LW-Laghi e invasi
PN,Cordenons,06/17/2013 12:00:00 AM,Conducibilità elettrica a 20°C,374,45.97775,12.70505,RW-Corsi dacqua
PN,Fiume Veneto,03/02/2010 12:00:00 AM,pH,8.1,45.93318,12.78561,RW-Corsi dacqua
UD,Verzegnis,05/31/2011 12:00:00 AM,Temperatura acqua,13.8,46.38243,13.01713,RW-Corsi dacqua
UD,Villa Santina,10/20/2010 12:00:00 AM,pH,8.3,46.41337,12.9634,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,02/22/2012 12:00:00 AM,Temperatura acqua,6.6,45.61509,13.88149,RW-Corsi dacqua
UD,Ragogna,07/23/2014 12:00:00 AM,Temperatura acqua,17.3,46.17663,13.00322,LW-Laghi e invasi
UD,Resia,01/31/2011 12:00:00 AM,pH,8.2,46.35889,13.29635,RW-Corsi dacqua
UD,Montenars,05/10/2011 12:00:00 AM,Temperatura acqua,11.4,46.2482,13.15962,RW-Corsi dacqua
UD,Forni Avoltri,07/15/2013 12:00:00 AM,Conducibilità elettrica a 20°C,1005,46.60623,12.77878,RW-Corsi dacqua
UD,Venzone,11/24/2015 12:00:00 AM,Temperatura acqua,7.5,46.3349,13.14581,RW-Corsi dacqua
PN,Azzano Decimo,04/08/2010 12:00:00 AM,pH,7.9,45.87169,12.68966,RW-Corsi dacqua
UD,Cavazzo Carnico,05/20/2010 12:00:00 AM,pH,8.1,46.37348,13.05836,RW-Corsi dacqua
GO,Dolegna del Collio,08/31/2016 12:00:00 AM,Temperatura acqua,20.9,46.00092,13.46835,RW-Corsi dacqua
UD,Tarvisio,11/14/2013 12:00:00 AM,pH,8,46.47608,13.66806,LW-Laghi e invasi
TS,Duino-Aurisina,08/02/2011 12:00:00 AM,Fosfati,0.060,45.78741,13.59086,RW-Corsi dacqua
TS,Muggia,11/10/2014 12:00:00 AM,Fosfati,0.0123,45.58752,13.81634,RW-Corsi dacqua
PN,Andreis,01/20/2011 12:00:00 AM,pH,8.6,46.19688,12.60732,RW-Corsi dacqua
UD,Pocenia,09/07/2011 12:00:00 AM,pH,8.1,45.84737,13.09381,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,11/20/2012 12:00:00 AM,Temperatura acqua,11.3,45.61509,13.88149,RW-Corsi dacqua
PN,Sesto al Reghena,06/27/2011 12:00:00 AM,Fosfati,0.2,45.84996,12.86262,RW-Corsi dacqua
UD,Cervignano del Friuli,02/29/2012 12:00:00 AM,Temperatura acqua,11.9,45.83021,13.3404,RW-Corsi dacqua
PN,Chions,10/21/2010 12:00:00 AM,Temperatura acqua,13.4,45.88734,12.80363,RW-Corsi dacqua
PN,Frisanco,08/06/2009 12:00:00 AM,Conducibilità elettrica a 20°C,246,46.21832,12.72121,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,05/04/2010 12:00:00 AM,Conducibilità elettrica a 20°C,420,45.62031,13.86865,RW-Corsi dacqua
UD,Codroipo,02/17/2010 12:00:00 AM,Fosfati,0.121,45.94387,12.99152,RW-Corsi dacqua
PN,Azzano Decimo,11/30/2011 12:00:00 AM,Fosfati,0.2,45.87841,12.72266,RW-Corsi dacqua
PN,Tramonti di Sopra,03/17/2014 12:00:00 AM,Temperatura acqua,13.8,46.2653,12.73363,RW-Corsi dacqua
UD,Villa Santina,11/22/2018 12:00:00 AM,pH,8.2,46.41481,12.90662,RW-Corsi dacqua
UD,Magnano in Riviera,02/11/2015 12:00:00 AM,Fosfati,0.05,46.19967,13.17928,RW-Corsi dacqua
PN,Morsano al Tagliamento,11/15/2007 12:00:00 AM,Conducibilità elettrica a 20°C,510,45.87881,12.96208,RW-Corsi dacqua
UD,Buja,04/17/2013 12:00:00 AM,Temperatura acqua,12.4,46.20791,13.0891,RW-Corsi dacqua
PN,Pinzano al Tagliamento,06/30/2015 12:00:00 AM,Conducibilità elettrica a 20°C,503,46.16732,12.91526,RW-Corsi dacqua
UD,Forni di Sotto,05/11/2015 12:00:00 AM,Conducibilità elettrica a 20°C,212,46.37998,12.66697,RW-Corsi dacqua
UD,Corno di Rosazzo,12/15/2011 12:00:00 AM,Fosfati,0.074,46.00485,13.43689,RW-Corsi dacqua
UD,Pontebba,08/06/2015 12:00:00 AM,Temperatura acqua,14.2,46.51494,13.28872,RW-Corsi dacqua
UD,Gemona del Friuli,09/19/2007 12:00:00 AM,Fosfati,0.092,46.24736,13.12549,RW-Corsi dacqua
PN,Barcis,07/25/2016 12:00:00 AM,pH,8.2,46.21917,12.49746,RW-Corsi dacqua
UD,Tarvisio,07/31/2012 12:00:00 AM,pH,8.1,46.48161,13.67274,LW-Laghi e invasi
UD,Cavazzo Carnico,02/14/2006 12:00:00 AM,Fosfati,0.061,46.37348,13.05836,RW-Corsi dacqua
UD,San Giovanni al Natisone,09/09/2016 12:00:00 AM,pH,7.8,45.97011,13.43848,RW-Corsi dacqua
UD,Ampezzo,11/17/2009 12:00:00 AM,Temperatura acqua,8.9,46.37383,12.77979,RW-Corsi dacqua
UD,Palazzolo dello Stella,12/05/2011 12:00:00 AM,Conducibilità elettrica a 20°C,466,45.80677,13.11068,RW-Corsi dacqua
UD,Bertiolo,01/25/2006 12:00:00 AM,Temperatura acqua,7.5,45.90231,13.05159,RW-Corsi dacqua
UD,Pocenia,12/04/2012 12:00:00 AM,Conducibilità elettrica a 20°C,592,45.87833,13.11676,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,10/22/2014 12:00:00 AM,Fosfati,0.0306,45.61085,13.8568,RW-Corsi dacqua
PN,Prata di Pordenone,02/25/2015 12:00:00 AM,Fosfati,0.486,45.85273,12.5518,RW-Corsi dacqua
UD,Nimis,02/04/2016 12:00:00 AM,pH,8.2,46.19586,13.27426,RW-Corsi dacqua
UD,Tarvisio,05/08/2014 12:00:00 AM,Temperatura acqua,6.4,46.48161,13.67274,LW-Laghi e invasi
PN,Pinzano al Tagliamento,01/24/2011 12:00:00 AM,Fosfati,0.2,46.19872,12.94951,RW-Corsi dacqua
UD,Tarvisio,06/19/2013 12:00:00 AM,Temperatura acqua,7.7,46.47608,13.66806,LW-Laghi e invasi
UD,Gemona del Friuli,10/23/2019 12:00:00 AM,pH,8,46.25982,13.13389,RW-Corsi dacqua
PN,Sesto al Reghena,06/10/2013 12:00:00 AM,pH,8.1,45.85509,12.80318,RW-Corsi dacqua
TS,Duino-Aurisina,04/12/2007 12:00:00 AM,Conducibilità elettrica a 20°C,375,45.78741,13.59086,RW-Corsi dacqua
UD,Cavazzo Carnico,01/21/2019 12:00:00 AM,pH,8.3,46.37348,13.05836,RW-Corsi dacqua
UD,Cavazzo Carnico,12/22/2011 12:00:00 AM,Fosfati,0.018,46.34395,13.07128,RW-Corsi dacqua
UD,Ampezzo,10/05/2009 12:00:00 AM,Temperatura acqua,12.5,46.41852,12.80086,RW-Corsi dacqua
UD,Porpetto,12/03/2012 12:00:00 AM,Conducibilità elettrica a 20°C,601,45.86092,13.22018,RW-Corsi dacqua
UD,Venzone,02/14/2006 12:00:00 AM,Fosfati,0.061,46.3349,13.14581,RW-Corsi dacqua
UD,Venzone,07/14/2010 12:00:00 AM,pH,8.4,46.3349,13.14581,RW-Corsi dacqua
UD,Gemona del Friuli,07/11/2017 12:00:00 AM,pH,7.9,46.25982,13.13389,RW-Corsi dacqua
PN,Fiume Veneto,02/10/2015 12:00:00 AM,Temperatura acqua,10.3,45.92288,12.76761,RW-Corsi dacqua
UD,Ragogna,05/22/2007 12:00:00 AM,Conducibilità elettrica a 20°C,540,46.17658,12.95722,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,07/22/2014 12:00:00 AM,pH,7.9,45.61085,13.8568,RW-Corsi dacqua
UD,Artegna,08/04/2015 12:00:00 AM,Conducibilità elettrica a 20°C,382,46.23727,13.12716,RW-Corsi dacqua
UD,Rivignano Teor,11/24/2009 12:00:00 AM,pH,7.9,45.88792,13.06532,RW-Corsi dacqua
UD,San Giorgio di Nogaro,08/26/2009 12:00:00 AM,Conducibilità elettrica a 20°C,572,45.8322,13.21547,RW-Corsi dacqua
UD,Forni di Sopra,11/09/2011 12:00:00 AM,Fosfati,0.015,46.4294,12.54593,RW-Corsi dacqua
PN,Chions,09/01/2009 12:00:00 AM,Fosfati,0.18,45.88149,12.78513,RW-Corsi dacqua
TS,Muggia,03/01/2010 12:00:00 AM,Conducibilità elettrica a 20°C,470,45.58752,13.81634,RW-Corsi dacqua
GO,Gradisca d'Isonzo,05/13/2010 12:00:00 AM,Fosfati,0.0306,45.88164,13.49833,RW-Corsi dacqua
UD,Porpetto,10/24/2011 12:00:00 AM,Fosfati,0.041,45.86092,13.22018,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,05/22/2013 12:00:00 AM,Temperatura acqua,15.5,45.60726,13.82014,RW-Corsi dacqua
GO,Medea,03/05/2013 12:00:00 AM,pH,8.2,45.92066,13.45524,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,12/04/2012 12:00:00 AM,pH,8,45.61509,13.88149,RW-Corsi dacqua
UD,Gemona del Friuli,11/23/2009 12:00:00 AM,Temperatura acqua,10.8,46.24736,13.12549,RW-Corsi dacqua
UD,Cavazzo Carnico,05/15/2008 12:00:00 AM,Temperatura acqua,12.8,46.37348,13.05836,RW-Corsi dacqua
GO,Capriva del Friuli,11/06/2018 12:00:00 AM,Conducibilità elettrica a 20°C,437,45.9499,13.51675,RW-Corsi dacqua
PN,Morsano al Tagliamento,06/04/2013 12:00:00 AM,Temperatura acqua,17.6,45.85455,12.95896,RW-Corsi dacqua
UD,Artegna,02/11/2015 12:00:00 AM,pH,8,46.23492,13.12354,RW-Corsi dacqua
UD,Pocenia,05/22/2017 12:00:00 AM,pH,7.9,45.87833,13.11676,RW-Corsi dacqua
UD,Tarvisio,09/18/2014 12:00:00 AM,Temperatura acqua,6.1,46.47608,13.66806,LW-Laghi e invasi
UD,Fiumicello,11/06/2006 12:00:00 AM,Fosfati,0.0306,45.80293,13.43118,RW-Corsi dacqua
UD,Codroipo,07/16/2015 12:00:00 AM,Temperatura acqua,21.7,45.95625,12.98044,RW-Corsi dacqua
UD,San Daniele del Friuli,03/07/2011 12:00:00 AM,Conducibilità elettrica a 20°C,446,46.14263,13.02451,RW-Corsi dacqua
UD,Codroipo,12/28/2015 12:00:00 AM,pH,8.2,45.95625,12.98044,RW-Corsi dacqua
PN,Azzano Decimo,06/29/2015 12:00:00 AM,pH,8,45.82945,12.67557,RW-Corsi dacqua
PN,Zoppola,01/30/2013 12:00:00 AM,Fosfati,0.05,45.97044,12.73218,RW-Corsi dacqua
UD,Resia,08/23/2010 12:00:00 AM,Temperatura acqua,10.2,46.34848,13.38999,RW-Corsi dacqua
TS,Duino-Aurisina,12/12/2013 12:00:00 AM,Fosfati,0.05,45.78741,13.59086,RW-Corsi dacqua
UD,Ragogna,02/16/2015 12:00:00 AM,Temperatura acqua,8.1,46.17658,12.95722,RW-Corsi dacqua
GO,Gorizia,10/07/2016 12:00:00 AM,pH,8,45.97918,13.62092,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,12/02/2013 12:00:00 AM,pH,8,45.62031,13.86865,RW-Corsi dacqua
UD,Trasaghis,05/29/2012 12:00:00 AM,Fosfati,0.153,46.33162,13.0775,LW-Laghi e invasi
PN,Brugnera,11/30/2011 12:00:00 AM,Conducibilità elettrica a 20°C,448,45.9229,12.57857,RW-Corsi dacqua
PN,Tramonti di Sopra,04/20/2016 12:00:00 AM,Fosfati,0.06,46.24579,12.7472,LW-Laghi e invasi
GO,Savogna d'Isonzo,12/17/2018 12:00:00 AM,Fosfati,0.05,45.88979,13.58755,RW-Corsi dacqua
UD,Cavazzo Carnico,07/16/2013 12:00:00 AM,pH,8.2,46.36712,13.03961,RW-Corsi dacqua
PN,Sacile,11/26/2019 12:00:00 AM,Fosfati,0.05,45.92754,12.51482,RW-Corsi dacqua
PN,Morsano al Tagliamento,02/24/2011 12:00:00 AM,pH,8,45.87881,12.96208,RW-Corsi dacqua
UD,Precenicco,07/16/2008 12:00:00 AM,Temperatura acqua,17,45.78316,13.07991,RW-Corsi dacqua
TS,Duino-Aurisina,10/02/2013 12:00:00 AM,Fosfati,0.0827,45.78741,13.59086,RW-Corsi dacqua
UD,Comeglians,08/27/2014 12:00:00 AM,Conducibilità elettrica a 20°C,401,46.52203,12.91395,RW-Corsi dacqua
GO,Villesse,05/29/2012 12:00:00 AM,pH,8.2,45.86493,13.46203,RW-Corsi dacqua
PN,Caneva,02/16/2011 12:00:00 AM,pH,7.5,46.01109,12.47573,RW-Corsi dacqua
UD,Fiumicello,03/31/2014 12:00:00 AM,Fosfati,0.05,45.77522,13.41847,RW-Corsi dacqua
UD,Amaro,07/28/2014 12:00:00 AM,Temperatura acqua,14.8,46.37781,13.12225,RW-Corsi dacqua
UD,Rivignano Teor,05/24/2010 12:00:00 AM,Temperatura acqua,14.5,45.88792,13.06532,RW-Corsi dacqua
UD,Treppo Grande,10/23/2017 12:00:00 AM,Conducibilità elettrica a 20°C,438,46.17088,13.15865,RW-Corsi dacqua
PN,Caneva,05/14/2014 12:00:00 AM,Fosfati,0.05,46.01109,12.47573,RW-Corsi dacqua
PN,Tramonti di Sopra,09/15/2010 12:00:00 AM,Temperatura acqua,18.3,46.2653,12.73363,RW-Corsi dacqua
UD,Tarcento,04/10/2014 12:00:00 AM,Fosfati,0.05,46.20229,13.22927,RW-Corsi dacqua
UD,San Giovanni al Natisone,09/22/2011 12:00:00 AM,pH,8.2,45.97011,13.43848,RW-Corsi dacqua
UD,Fiumicello,01/09/2013 12:00:00 AM,Conducibilità elettrica a 20°C,245,45.80293,13.43118,RW-Corsi dacqua
UD,Ragogna,09/17/2009 12:00:00 AM,Conducibilità elettrica a 20°C,413,46.17658,12.95722,RW-Corsi dacqua
UD,Ampezzo,09/18/2012 12:00:00 AM,Fosfati,0.05,46.4334,12.72416,RW-Corsi dacqua
PN,Barcis,04/23/2013 12:00:00 AM,Conducibilità elettrica a 20°C,208,46.18944,12.57321,LW-Laghi e invasi
UD,Pontebba,08/02/2018 12:00:00 AM,pH,8.4,46.50562,13.3067,RW-Corsi dacqua
PN,Azzano Decimo,09/03/2015 12:00:00 AM,Fosfati,0.05,45.87841,12.72266,RW-Corsi dacqua
UD,Grimacco,02/22/2011 12:00:00 AM,Conducibilità elettrica a 20°C,254,46.15589,13.59664,RW-Corsi dacqua
UD,Paluzza,04/11/2007 12:00:00 AM,Temperatura acqua,9.2,46.5855,12.9958,RW-Corsi dacqua
PN,Budoia,02/25/2013 12:00:00 AM,Temperatura acqua,10.7,46.03678,12.5647,RW-Corsi dacqua
PN,Prata di Pordenone,11/15/2018 12:00:00 AM,pH,8.2,45.84069,12.5688,RW-Corsi dacqua
UD,Gemona del Friuli,02/20/2007 12:00:00 AM,Fosfati,0.123,46.24736,13.12549,RW-Corsi dacqua
UD,Bordano,03/26/2008 12:00:00 AM,Fosfati,0.061,46.31529,13.12074,RW-Corsi dacqua
UD,Tarvisio,12/20/2011 12:00:00 AM,Fosfati,0.015,46.46976,13.5648,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,01/02/2012 12:00:00 AM,Fosfati,0.360,45.58248,13.83654,RW-Corsi dacqua
UD,San Giovanni al Natisone,07/08/2013 12:00:00 AM,Fosfati,0.0214,45.97011,13.43848,RW-Corsi dacqua
UD,Majano,09/16/2019 12:00:00 AM,pH,8,46.16432,13.08392,RW-Corsi dacqua
UD,Varmo,04/18/2013 12:00:00 AM,pH,7.9,45.88253,12.97478,RW-Corsi dacqua
UD,Tarvisio,05/28/2012 12:00:00 AM,Conducibilità elettrica a 20°C,235,46.48161,13.67274,LW-Laghi e invasi
UD,Tarvisio,08/17/2016 12:00:00 AM,Conducibilità elettrica a 20°C,225,46.48161,13.67274,LW-Laghi e invasi
UD,Lauco,03/27/2014 12:00:00 AM,Conducibilità elettrica a 20°C,233,46.44893,12.94969,RW-Corsi dacqua
TS,Muggia,12/20/2011 12:00:00 AM,Conducibilità elettrica a 20°C,650,45.58752,13.81634,RW-Corsi dacqua
PN,Meduno,03/30/2011 12:00:00 AM,pH,9.1,46.22211,12.7621,RW-Corsi dacqua
UD,Artegna,07/28/2014 12:00:00 AM,Conducibilità elettrica a 20°C,370,46.23727,13.12716,RW-Corsi dacqua
UD,Prepotto,04/27/2011 12:00:00 AM,Conducibilità elettrica a 20°C,383,46.0737,13.47328,RW-Corsi dacqua
GO,Dolegna del Collio,03/20/2012 12:00:00 AM,Temperatura acqua,10,46.00092,13.46835,RW-Corsi dacqua
UD,Povoletto,01/20/2011 12:00:00 AM,Conducibilità elettrica a 20°C,235,46.17842,13.25956,RW-Corsi dacqua
UD,Attimis,08/31/2017 12:00:00 AM,pH,8.3,46.1948,13.32126,RW-Corsi dacqua
UD,Tarvisio,09/10/2013 12:00:00 AM,pH,8.2,46.48774,13.67263,RW-Corsi dacqua
UD,Faedis,02/18/2010 12:00:00 AM,Fosfati,0.151,46.15807,13.35563,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,07/01/2008 12:00:00 AM,Conducibilità elettrica a 20°C,445,45.61085,13.8568,RW-Corsi dacqua
PN,Sacile,07/13/2009 12:00:00 AM,Temperatura acqua,15.8,45.93979,12.49826,RW-Corsi dacqua
UD,Bertiolo,07/15/2019 12:00:00 AM,Fosfati,0.05,45.91739,13.03543,RW-Corsi dacqua
PN,Montereale Valcellina,06/08/2012 12:00:00 AM,Conducibilità elettrica a 20°C,220,46.16759,12.65087,LW-Laghi e invasi
UD,Varmo,05/18/2017 12:00:00 AM,pH,7.7,45.88253,12.97478,RW-Corsi dacqua
UD,Pulfero,11/15/2006 12:00:00 AM,Conducibilità elettrica a 20°C,240,46.20189,13.46946,RW-Corsi dacqua
GO,Medea,08/25/2009 12:00:00 AM,Conducibilità elettrica a 20°C,255,45.92066,13.45524,RW-Corsi dacqua
PN,Sesto al Reghena,12/01/2015 12:00:00 AM,Conducibilità elettrica a 20°C,528,45.8403,12.80508,RW-Corsi dacqua
UD,Bertiolo,07/30/2013 12:00:00 AM,Conducibilità elettrica a 20°C,537,45.90231,13.05159,RW-Corsi dacqua
PN,Azzano Decimo,08/25/2009 12:00:00 AM,Fosfati,0.18,45.87169,12.68966,RW-Corsi dacqua
UD,Moruzzo,04/24/2013 12:00:00 AM,pH,8.3,46.14421,13.14672,RW-Corsi dacqua
UD,Ragogna,11/15/2007 12:00:00 AM,Conducibilità elettrica a 20°C,580,46.17658,12.95722,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,04/07/2008 12:00:00 AM,Fosfati,0.015,45.62031,13.86865,RW-Corsi dacqua
UD,Varmo,05/20/2014 12:00:00 AM,pH,8.1,45.88253,12.97478,RW-Corsi dacqua
UD,Tolmezzo,05/28/2018 12:00:00 AM,pH,8.2,46.40324,13.00162,RW-Corsi dacqua
UD,Tarvisio,06/06/2012 12:00:00 AM,Conducibilità elettrica a 20°C,211,46.42042,13.56553,LW-Laghi e invasi
UD,Ampezzo,07/19/2010 12:00:00 AM,Temperatura acqua,15,46.37383,12.77979,RW-Corsi dacqua
PN,Barcis,03/21/2017 12:00:00 AM,Fosfati,0.05,46.21917,12.49746,RW-Corsi dacqua
UD,Ovaro,02/10/2010 12:00:00 AM,Fosfati,6.7,46.49891,12.86351,RW-Corsi dacqua
UD,Chiusaforte,07/22/2013 12:00:00 AM,Conducibilità elettrica a 20°C,206,46.40237,13.36852,RW-Corsi dacqua
UD,Ragogna,06/10/2015 12:00:00 AM,Temperatura acqua,26.3,46.17663,13.00322,LW-Laghi e invasi
UD,Attimis,07/18/2013 12:00:00 AM,Conducibilità elettrica a 20°C,277,46.18494,13.30463,RW-Corsi dacqua
TS,Muggia,06/24/2014 12:00:00 AM,Fosfati,0.1992,45.58752,13.81634,RW-Corsi dacqua
UD,Varmo,12/21/2017 12:00:00 AM,pH,8,45.90158,13.02885,RW-Corsi dacqua
UD,San Daniele del Friuli,08/17/2006 12:00:00 AM,pH,7.9,46.2099,13.02744,RW-Corsi dacqua
TS,Muggia,09/28/2015 12:00:00 AM,Temperatura acqua,14.7,45.58752,13.81634,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,01/16/2013 12:00:00 AM,Conducibilità elettrica a 20°C,447,45.60726,13.82014,RW-Corsi dacqua
UD,Povoletto,02/24/2016 12:00:00 AM,pH,8.2,46.17842,13.25956,RW-Corsi dacqua
PN,Chions,02/18/2013 12:00:00 AM,Temperatura acqua,12.5,45.88734,12.80363,RW-Corsi dacqua
UD,Trasaghis,02/18/2019 12:00:00 AM,pH,8,46.26712,13.05247,RW-Corsi dacqua
PN,Barcis,01/20/2011 12:00:00 AM,Fosfati,0.2,46.18858,12.52984,RW-Corsi dacqua
UD,Porpetto,02/22/2010 12:00:00 AM,Temperatura acqua,11.6,45.86092,13.22018,RW-Corsi dacqua
UD,Tarvisio,10/12/2011 12:00:00 AM,Conducibilità elettrica a 20°C,302,46.52571,13.62897,RW-Corsi dacqua
UD,Preone,12/01/2011 12:00:00 AM,pH,8.4,46.37548,12.86496,RW-Corsi dacqua
UD,Codroipo,12/28/2015 12:00:00 AM,Conducibilità elettrica a 20°C,507,45.95625,12.98044,RW-Corsi dacqua
UD,Trasaghis,02/20/2013 12:00:00 AM,Conducibilità elettrica a 20°C,770,46.33162,13.0775,LW-Laghi e invasi
UD,Savogna,08/10/2010 12:00:00 AM,Fosfati,0.015,46.1601,13.5375,RW-Corsi dacqua
UD,Gemona del Friuli,12/19/2013 12:00:00 AM,Conducibilità elettrica a 20°C,335,46.25318,13.12426,RW-Corsi dacqua
UD,Prato Carnico,02/05/2013 12:00:00 AM,Temperatura acqua,4.9,46.51588,12.81847,RW-Corsi dacqua
UD,Resia,11/22/2011 12:00:00 AM,Fosfati,0.028,46.30685,13.39639,RW-Corsi dacqua
UD,Carlino,11/14/2006 12:00:00 AM,Temperatura acqua,11.6,45.80499,13.19179,RW-Corsi dacqua
PN,Budoia,12/05/2012 12:00:00 AM,Conducibilità elettrica a 20°C,458,46.03678,12.5647,RW-Corsi dacqua
UD,Ragogna,05/25/2017 12:00:00 AM,Conducibilità elettrica a 20°C,224,46.17663,13.00322,LW-Laghi e invasi
PN,Spilimbergo,02/21/2019 12:00:00 AM,pH,8.4,46.09097,12.87416,RW-Corsi dacqua
PN,Sesto al Reghena,10/01/2018 12:00:00 AM,pH,8.1,45.8403,12.80508,RW-Corsi dacqua
PN,Zoppola,10/28/2014 12:00:00 AM,Conducibilità elettrica a 20°C,384,45.96505,12.73086,RW-Corsi dacqua
UD,Attimis,02/18/2010 12:00:00 AM,pH,8.4,46.17598,13.29652,RW-Corsi dacqua
PN,Zoppola,08/11/2011 12:00:00 AM,Temperatura acqua,17.2,45.9476,12.76983,RW-Corsi dacqua
GO,Gorizia,01/21/2015 12:00:00 AM,Fosfati,0.066,45.91271,13.56315,RW-Corsi dacqua
UD,Moimacco,06/25/2012 12:00:00 AM,Fosfati,0.05,46.10822,13.36489,RW-Corsi dacqua
UD,Ragogna,03/06/2017 12:00:00 AM,Temperatura acqua,5.9,46.17663,13.00322,LW-Laghi e invasi
PN,Zoppola,01/24/2013 12:00:00 AM,Fosfati,0.05,45.98063,12.7816,RW-Corsi dacqua
UD,Fiumicello,10/20/2010 12:00:00 AM,pH,8.1,45.80293,13.43118,RW-Corsi dacqua
UD,Tarvisio,05/28/2012 12:00:00 AM,Temperatura acqua,12,46.48161,13.67274,LW-Laghi e invasi
PN,Barcis,11/14/2016 12:00:00 AM,Temperatura acqua,8,46.18944,12.57321,LW-Laghi e invasi
UD,San Daniele del Friuli,02/20/2007 12:00:00 AM,Conducibilità elettrica a 20°C,540,46.2099,13.02744,RW-Corsi dacqua
PN,Fontanafredda,03/17/2015 12:00:00 AM,Conducibilità elettrica a 20°C,266,45.97824,12.49078,RW-Corsi dacqua
PN,Budoia,05/10/2012 12:00:00 AM,Fosfati,5.2,46.03678,12.5647,RW-Corsi dacqua
UD,Forni Avoltri,01/12/2015 12:00:00 AM,Fosfati,0.05,46.57618,12.75488,RW-Corsi dacqua
UD,Forni Avoltri,04/18/2018 12:00:00 AM,pH,7.9,46.58509,12.77392,RW-Corsi dacqua
TS,Muggia,02/27/2019 12:00:00 AM,pH,8.1,45.58752,13.81634,RW-Corsi dacqua
UD,Bordano,08/12/2009 12:00:00 AM,Fosfati,0.015,46.31529,13.12074,RW-Corsi dacqua
UD,Gemona del Friuli,03/14/2007 12:00:00 AM,Temperatura acqua,12.4,46.24736,13.12549,RW-Corsi dacqua
PN,Sacile,11/12/2009 12:00:00 AM,Conducibilità elettrica a 20°C,432,45.95423,12.49161,RW-Corsi dacqua
UD,Ampezzo,05/30/2012 12:00:00 AM,pH,7.9,46.44796,12.71886,LW-Laghi e invasi
PN,Fiume Veneto,02/27/2018 12:00:00 AM,pH,8.1,45.92288,12.76761,RW-Corsi dacqua
PN,Azzano Decimo,10/01/2009 12:00:00 AM,Fosfati,0.18,45.87841,12.72266,RW-Corsi dacqua
TS,San Dorligo della Valle - Dolina,10/05/2009 12:00:00 AM,Conducibilità elettrica a 20°C,435,45.61085,13.8568,RW-Corsi dacqua
PN,Polcenigo,02/13/2018 12:00:00 AM,pH,8.2,46.01217,12.4888,RW-Corsi dacqua
PN,Morsano al Tagliamento,03/09/2017 12:00:00 AM,pH,7.8,45.85455,12.95896,RW-Corsi dacqua
UD,Codroipo,05/20/2010 12:00:00 AM,Temperatura acqua,14.7,45.94387,12.99152,RW-Corsi dacqua
UD,Tarvisio,05/08/2014 12:00:00 AM,Conducibilità elettrica a 20°C,239,46.48161,13.67274,LW-Laghi e invasi
UD,Resia,10/11/2012 12:00:00 AM,Temperatura acqua,10.5,46.37692,13.25806,RW-Corsi dacqua
UD,Artegna,04/18/2013 12:00:00 AM,Temperatura acqua,10.8,46.23492,13.12354,RW-Corsi dacqua
GO,Gradisca d'Isonzo,02/27/2012 12:00:00 AM,Temperatura acqua,7,45.88164,13.49833,RW-Corsi dacqua
PN,Sacile,07/16/2018 12:00:00 AM,pH,8.1,45.94056,12.50017,RW-Corsi dacqua
UD,Castions di Strada,10/18/2007 12:00:00 AM,Temperatura acqua,12.6,45.86879,13.1655,RW-Corsi dacqua
UD,Cavazzo Carnico,04/14/2009 12:00:00 AM,Fosfati,0.061,46.37348,13.05836,RW-Corsi dacqua
PN,Cordenons,05/05/2011 12:00:00 AM,Temperatura acqua,15.5,45.97152,12.72579,RW-Corsi dacqua
UD,Cavazzo Carnico,08/22/2006 12:00:00 AM,Fosfati,0.061,46.37348,13.05836,RW-Corsi dacqua
